5266,-0.36,,,-0.12,,,-0.208,,,-0.173,,,-0.141,,,-0.109,,,-0.209,,
5286,-0.13,-0.85,,-0.305,-0.31,,-0.329,-0.913,,-0.455,-1.051,,-0.19,-0.807,,-0.427,-1.094,,-0.342,-1.018,
5297,0.07,0.42,-0.05,0.095,-0.06,-0.06,0.16,0.667,,0.067,0.726,,0.376,0.756,,0.097,0.682,,0.177,0.655,
5303,-0.37,,-0.1,0.115,,-0.04,-0.26,,,-0.143,,,-0.207,,,-0.08,,,-0.233,,
5305,1.49,2.14,0.1,1.56,2.04,0.05,1.67,1.798,,1.531,1.897,,1.541,1.543,,1.568,2.061,,1.539,1.666,
5306,0.17,-0.3,0.02,0.26,-0.3,-0.07,0.027,0.216,,-0.076,0.08,,-0.03,0.316,,-0.031,0.184,,0.001,0.011,
5308,-0.3,0.11,-0.04,-0.185,-0.01,-0.01,-0.142,-0.087,,-0.291,-0.098,,-0.35,-0.077,,-0.31,-0.379,,-0.183,-0.121,
5315,-0.48,0.09,-0.09,-0.205,-0.31,-0.01,-0.452,0.13,,-0.395,0.135,,-0.27,0.159,,-0.4,0.059,,-0.41,0.122,
5317,1.75,2.1,0.1,1.775,2.19,0.07,1.818,2.317,,1.827,2.309,,1.89,2.339,,1.874,2.232,,1.748,2.076,
5326,-0.2,-0.32,-0.01,-0.25,-0.11,-0.06,-0.218,0.503,,-0.309,0.566,,-0.128,-0.527,,-0.344,0.523,,-0.25,0.176,
5327,-0.31,,-0.14,-0.165,,-0.21,-0.323,,,-0.366,,,-0.479,,,-0.309,,,-0.406,,
5329,-0.07,0.24,-0.09,0.12,-0.16,-0.03,-0.113,0.022,,-0.094,-0.046,,-0.183,0.096,,-0.07,0.007,,-0.085,0.043,
5332,-0.01,-0.38,-0.02,-0.02,0.22,-0.04,-0.016,-0.452,,-0.001,-0.201,,-0.169,-0.398,,0.008,-0.216,,0.023,-0.469,
5340,-0.77,0.34,,-0.515,-0.01,,-0.364,0.556,,-0.562,0.464,,-0.488,0.479,,-0.436,0.537,,-0.375,0.575,
5347,-0.05,0.16,-0.07,-0.025,0.03,-0.03,0.019,0.104,,-0.052,0.223,,0.021,-0.232,,-0.078,0.262,,0.002,0.112,
5349,-0.07,,-0.01,-0.03,,-0.05,-0.06,,,-0.121,,,0.089,,,-0.141,,,-0.056,,
5352,0.05,0.68,-0.17,-0.14,-0.13,-0.08,0.064,1.073,,-0.025,1.043,,0.05,0.912,,-0.007,0.835,,0.101,1.082,
5354,-0.31,0.21,-0.01,-0.19,-0.39,-0.03,-0.265,0.28,,-0.273,0.21,,-0.212,0.171,,-0.235,0.222,,-0.299,0.272,
5355,0.53,-0.36,-0.17,0.345,-0.49,-0.03,0.5,-0.293,,0.556,-0.287,,0.462,-0.171,,0.625,-0.402,,0.486,-0.318,
5356,-0.35,-0.97,-0.04,-0.195,-0.53,-0.14,-0.186,-1.023,,-0.154,-0.842,,-0.069,-0.955,,-0.111,-0.807,,-0.25,-0.914,
5361,2.42,2.41,0.0,2.145,2.11,0.02,2.437,2.73,,2.349,2.752,,2.433,2.624,,2.632,2.767,,2.375,2.679,
5366,-0.35,2.14,0.04,-0.57,1.69,0.02,-0.276,2.147,,-0.312,2.13,,-0.302,2.223,,-0.313,2.248,,-0.222,2.211,
5373,-0.16,-0.24,-0.05,-0.11,-0.18,-0.1,-0.071,0.134,,-0.129,0.185,,-0.101,0.049,,-0.078,0.198,,-0.055,0.102,
5378,0.0,,0.06,0.025,,-0.01,0.331,,,0.097,,,0.314,,,0.378,,,0.425,,
5389,0.11,0.5,-0.06,0.38,0.06,0.02,0.079,0.626,,0.162,0.665,,0.073,0.673,,0.193,0.705,,0.139,0.549,
5397,0.21,-0.2,-0.03,-0.135,0.02,-0.01,-0.108,-0.336,,-0.129,-0.425,,0.061,-0.155,,-0.028,-0.795,,-0.062,-0.395,
5398,0.39,-0.1,0.02,0.21,-0.09,-0.03,0.301,-0.465,,0.215,-0.353,,0.468,-0.428,,0.218,-0.404,,0.239,-0.457,
5456,0.45,,,0.245,,,0.588,,,0.426,,,0.633,,,0.704,,,0.604,,
5458,-0.57,-0.3,,-0.44,-0.21,,-0.599,-0.577,,-0.545,-0.631,,-0.615,-0.499,,-0.482,-0.649,,-0.591,-0.562,
5461,-0.16,,-0.05,-0.275,,-0.06,-0.248,,,-0.157,,,-0.266,,,-0.217,,,-0.227,,
5471,0.66,0.21,,0.665,0.16,,0.675,0.301,,0.654,0.303,,0.795,0.177,,0.721,0.235,,0.644,0.285,
5474,0.62,0.27,,0.55,0.23,,0.698,0.08,,0.788,0.088,,0.248,-0.513,,0.659,-0.026,,0.701,0.062,
5484,0.32,0.4,,0.455,-0.03,,0.332,0.639,,0.32,0.648,,0.35,0.575,,0.377,0.7,,0.316,0.65,
5485,1.92,,0.02,1.925,,0.03,2.009,,,1.988,,,2.146,,,2.161,,,1.967,,
5490,-0.38,0.19,-0.11,-0.04,-0.2,-0.03,-0.36,0.793,,-0.351,0.783,,-0.229,0.594,,-0.374,0.729,,-0.39,0.72,
5499,-0.75,-0.02,-0.05,-0.76,-0.67,-0.08,-0.827,-0.318,,-0.891,-0.372,,-0.927,-0.269,,-0.727,-0.434,,-0.837,-0.366,
5537,-0.04,-0.18,0.09,0.27,-0.09,-0.01,-0.109,-0.411,,-0.251,-0.567,,-0.274,-0.37,,-0.087,-0.449,,-0.095,-0.422,
5538,0.7,0.25,0.03,0.34,0.03,0.0,0.591,0.777,,0.552,0.658,,0.77,0.793,,0.558,0.801,,0.59,0.59,
5540,0.24,0.12,-0.13,0.15,-0.09,0.0,-0.061,-0.017,,0.09,0.16,,-0.298,0.152,,-0.024,0.024,,0.017,-0.086,
5554,-0.19,0.17,-0.08,-0.18,-0.34,-0.1,0.062,0.862,,0.022,0.723,,0.189,0.907,,0.103,0.876,,0.095,0.805,
5557,0.58,0.6,,0.345,-0.02,,0.664,0.897,,0.617,0.749,,0.7,1.041,,0.62,0.666,,0.641,0.865,
5558,2.52,,0.02,2.155,,0.07,2.444,,,2.41,,,2.368,,,2.467,,,2.422,,
5566,0.16,,-0.06,-0.02,,-0.02,0.215,,,0.226,,,0.425,,,0.263,,,0.236,,
5568,-0.22,0.3,-0.12,-0.27,0.06,0.02,-0.293,0.287,,-0.198,0.3,,-0.32,0.184,,-0.163,0.186,,-0.223,0.183,
5571,0.13,0.13,-0.13,0.115,-0.02,0.0,-0.022,0.086,,0.131,0.159,,-0.166,0.774,,0.171,-0.123,,0.048,-0.005,
5577,0.11,,-0.05,0.0,,-0.03,0.164,,,0.152,,,0.073,,,0.284,,,0.222,,
5579,-0.18,0.46,-0.1,0.005,-0.09,-0.01,-0.258,0.483,,-0.196,0.584,,-0.413,0.334,,-0.086,0.626,,-0.181,0.486,
5584,2.1,2.79,,2.095,2.04,,2.034,3.522,,2.15,3.443,,2.186,3.645,,2.203,3.484,,2.048,3.6,
5596,-0.2,0.31,-0.09,-0.295,0.14,0.0,-0.148,0.505,,-0.171,0.424,,-0.056,0.528,,-0.112,0.413,,-0.141,0.626,
5598,-0.15,-0.12,0.03,-0.015,-0.2,-0.06,-0.12,0.224,,-0.163,0.177,,-0.148,0.237,,-0.108,0.28,,-0.152,0.046,
5599,-0.69,-0.18,-0.06,-0.92,-0.45,-0.04,-0.634,-0.197,,-0.716,-0.135,,-0.51,-0.199,,-0.649,-0.047,,-0.612,-0.201,
5603,0.07,0.09,-0.03,-0.305,-0.33,0.04,0.23,0.4,,0.061,0.398,,0.313,0.334,,0.111,0.487,,0.256,0.408,
5616,2.44,,0.05,2.31,,0.06,2.415,,,2.319,,,2.351,,,2.332,,,2.39,,
5623,0.12,0.27,-0.04,0.075,0.34,-0.07,0.156,0.126,,0.076,0.132,,0.012,-0.195,,0.08,0.14,,0.177,0.122,
5653,-0.51,-0.1,-0.23,-0.43,-0.4,-0.23,-0.375,0.024,,-0.273,0.058,,-0.305,-0.092,,-0.209,0.142,,-0.334,-0.015,
5654,-0.37,0.21,-0.02,-0.43,0.19,-0.08,-0.487,0.279,,-0.425,0.113,,-0.48,0.104,,-0.433,0.243,,-0.48,0.228,
5656,0.47,0.15,,0.505,-0.23,,0.395,0.309,,0.412,0.255,,0.341,0.416,,0.442,0.397,,0.375,0.212,
5668,0.39,-0.1,0.02,0.21,-0.09,-0.03,0.301,-0.465,,0.215,-0.353,,0.468,-0.428,,0.218,-0.404,,0.239,-0.457,
5690,0.37,0.77,-0.07,0.225,-0.24,-0.03,0.268,1.132,,0.315,1.123,,0.178,1.184,,0.352,1.127,,0.344,1.169,
5692,0.0,,0.0,0.005,,0.01,0.068,,,-0.0,,,-0.034,,,0.146,,,0.098,,
5693,0.22,0.52,,0.395,0.06,,0.221,0.611,,0.192,0.643,,0.259,0.75,,0.25,0.575,,0.249,0.604,
5706,-0.26,-0.78,0.01,-0.17,-0.23,-0.04,-0.171,-0.446,,-0.228,-0.414,,-0.154,-1.28,,-0.221,-0.694,,-0.259,-0.783,
5712,0.6,0.09,,0.6,0.02,,0.713,0.331,,0.611,0.314,,0.846,0.205,,0.613,0.334,,0.703,0.294,
5713,0.42,,0.07,0.295,,-0.03,0.442,,,0.518,,,0.378,,,0.679,,,0.73,,
5729,-0.6,1.42,0.09,-0.105,0.66,0.05,-0.752,1.387,,-0.672,1.49,,-0.735,1.42,,-0.671,1.531,,-0.703,1.332,
5740,0.01,,,0.05,,,0.062,,,-0.051,,,-0.339,,,-0.011,,,0.058,,
5741,0.05,,-0.05,0.115,,0.02,0.167,,,0.093,,,0.109,,,0.263,,,0.148,,
5753,-0.04,0.37,0.04,-0.055,-0.38,-0.01,-0.125,0.329,,-0.047,0.33,,-0.08,0.376,,-0.044,0.359,,-0.068,0.305,
5756,0.11,0.35,-0.06,0.07,-0.08,-0.02,0.404,0.823,,0.234,0.675,,0.451,0.453,,0.433,0.667,,0.433,0.838,
5788,0.0,-0.07,0.03,0.115,-0.25,-0.03,0.205,0.224,,0.226,0.127,,0.233,0.248,,0.205,-0.048,,0.163,0.229,
5843,-0.68,-0.01,0.04,-0.43,-0.01,-0.01,-0.616,0.113,,-0.652,0.002,,-0.696,0.163,,-0.639,0.143,,-0.59,0.14,
5866,-0.33,,0.0,-0.23,,0.01,-0.303,,,-0.411,,,-0.379,,,-0.418,,,-0.433,,
5899,-0.14,,-0.01,-0.18,,-0.02,-0.054,,,-0.091,,,-0.086,,,-0.071,,,-0.062,,
5935,0.58,0.11,,0.43,0.09,,0.469,0.357,,0.484,0.465,,0.198,0.593,,0.527,0.421,,0.511,0.313,
